Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T11:58:39,481,22.87,222,35.08
2025-05-11T11:58:40,481,22.87,220,34.58
2025-05-11T11:58:41,481,22.87,222,35.08
2025-05-11T11:58:42,481,22.87,223,35.33
2025-05-11T11:58:43,481,22.87,222,35.08
2025-05-11T11:58:44,481,22.87,223,35.33
2025-05-11T11:58:45,481,22.87,223,35.33
2025-05-11T11:58:46,481,22.87,223,35.33
2025-05-11T11:58:47,481,22.87,222,35.08
2025-05-11T11:58:48,481,22.87,222,35.08
2025-05-11T11:58:49,481,22.87,223,35.33
2025-05-11T11:58:50,481,22.87,224,35.58
2025-05-11T11:58:51,481,22.87,224,35.58
2025-05-11T11:58:52,482,23.23,223,35.33
2025-05-11T11:58:53,483,23.59,223,35.33
2025-05-11T11:58:54,459,15.96,222,35.08
2025-05-11T11:58:55,441,11.51,220,34.58
