time,v_est,CdA_est,accel_bias,power_pred,acceleration_measured,velocity_measured,power_measured
2025-06-01 15:47:06.304,5.775146484375,0.10828971862792969,2.10369873046875,82.501953125,2.024398127967378,6.736944444444444,100
2025-06-01 15:47:06.314,5.773681640625,0.10828208923339844,2.10345458984375,82.501953125,2.026024922452992,6.736944444444444,100
2025-06-01 15:47:06.324,5.7728271484375,0.10827827453613281,2.103240966796875,82.501953125,2.027916389372589,6.736944444444444,100
2025-06-01 15:47:06.334,5.771728515625,0.10826492309570312,2.103271484375,82.501953125,2.030060548314069,6.736944444444444,100
2025-06-01 15:47:06.345,5.7705078125,0.10826301574707031,2.1031494140625,82.501953125,2.032444545492478,6.736944444444444,100
2025-06-01 15:47:06.354,5.7696533203125,0.10825729370117188,2.10296630859375,82.501953125,2.035054567197718,6.736944444444444,100
2025-06-01 15:47:06.364,5.7689208984375,0.10824394226074219,2.102813720703125,82.501953125,2.0378757930829856,6.736944444444444,100
2025-06-01 15:47:06.373,5.768310546875,0.10823440551757812,2.10260009765625,82.501953125,2.040892378614176,6.736944444444444,100
2025-06-01 15:47:06.384,5.7672119140625,0.10822677612304688,2.102691650390625,82.501953125,2.044087461066228,6.736944444444444,100
2025-06-01 15:47:06.395,5.7659912109375,0.1082305908203125,2.10260009765625,82.501953125,2.047443165143932,6.736944444444444,100
2025-06-01 15:47:06.404,5.7652587890625,0.10822486877441406,2.10272216796875,82.501953125,2.050940577625473,6.736944444444444,100
2025-06-01 15:47:06.413,5.764892578125,0.10822486877441406,2.1025390625,82.501953125,2.054559720629224,6.736944444444444,100
2025-06-01 15:47:06.424,5.763916015625,0.10821914672851562,2.10247802734375,82.501953125,2.0582795953760904,6.736944444444444,100
2025-06-01 15:47:06.434,5.7630615234375,0.10820770263671875,2.102294921875,82.501953125,2.062078304169107,6.736944444444444,100
2025-06-01 15:47:06.444,5.7618408203125,0.10820388793945312,2.102294921875,82.501953125,2.0659331999374877,6.736944444444444,100
2025-06-01 15:47:06.454,5.7611083984375,0.10819816589355469,2.102294921875,82.501953125,2.0698210685974257,6.736944444444444,100
