alpha,beta,kappa,Q_v,Q_CdA,Q_bias,R_crank,x0_v,x0_CdA,x0_bias,rmse_velocity
0.02697542017063127,1.9936807412256004,0.42693896517498586,0.7203788210383444,0.17396121517825658,1.0939700847941194,871.5282352125987,2.488155990919279,0.10599302995946006,1.98350252560331,1.8384008693569633
0.0020311286541482886,1.9966360995087533,0.7964442905544341,0.3463541839003857,0.21759671782975287,1.0819248082372068,853.9677499462229,2.49113171547541,0.10838609825420928,0.1607467075022058,1.8413247416519332
0.04239492874292214,1.991076611214635,0.7293327343632406,0.3117800137437948,0.2834752170396015,1.4213570708217484,342.66819225046714,2.50035887297731,0.1073064238307688,0.13475674467704638,1.8424882312252302
0.0006304863033550407,1.9976861143714566,0.4451661531333634,0.34343637848118724,0.11636408072263812,0.6493752514606655,390.4417599238177,2.481813534619961,0.10951636659398398,0.08146562003420545,1.8431946864407245
0.01301551948940552,2.0044740720561376,0.6734756888306921,0.30896196464887116,0.2620890546127454,1.482880998596505,784.2869424299046,2.484723918449194,0.1597048210697813,0.06775138889016154,1.843457471235822
0.0275133511234884,1.990043581370474,0.9984179678574391,0.3396280973258916,0.2548523286932878,1.1659446009966343,561.6544009999943,2.500251821501563,0.10979461566457518,0.15748845072724207,1.8445155619637683
0.0036374150086947877,2.0085605644268285,0.12177839997977816,0.39197433727327596,0.104155026680429,1.4551775513708354,232.4971652277233,2.482902991151625,0.10175094406256277,0.05785419179968555,1.8445650382568761
0.0009538348718127985,2.0086616853453862,0.010864176971270957,0.31431806163708115,0.11428214448054061,0.6731601241676809,893.2017622079601,2.5003128806943216,0.10906588698654693,1.7361079679324702,1.8445720101842062
0.1,2.001571954984084,1.0,0.3,0.01,0.1,329.96896463463213,2.487172724670481,0.16687795359542087,0.0,1.8450082098413778
0.047100981331147436,2.0008373013859835,1.0,0.7261477488579124,0.01,0.9406984907122818,900.0,2.497825753986665,0.1,1.193148334650071,1.845604093686477
0.00879692825793167,1.9955478306555772,0.7214272995953486,0.7040473581111184,0.15057432688548075,1.3564959937529373,403.1281087744812,2.4984089855466856,0.10996421026209505,1.7102576617353924,1.8490014878538044
0.00011006278081881544,2.0060018670969266,0.7960403507931472,0.9742304663211534,0.05959706431289723,1.0650643889207783,879.8053016763276,2.501051569235661,0.10144969470410384,1.9906629375207556,1.8530493557974708
0.09336395296137781,2.0038135314473706,0.1942954016689113,0.9333424929014333,0.026714448786677357,1.203897921068017,555.4000420361086,2.4875749496191424,0.10194659830992517,1.6537118966192668,1.8542256870343268
0.009424225463409593,1.9922519376832104,0.487860855076506,0.9703577121358486,0.15098525525121734,1.4870301435983226,636.642663390419,2.4845728326690066,0.11045017335879123,1.2631054301453046,1.857782612052006
0.0033581781258620737,2.0027122064739427,0.26423346204475956,0.5288195370753213,0.023162066335725116,0.14124277353052514,402.9965673875638,2.492166219247362,0.11413179209968358,0.004828070581107236,1.8585893938048628
0.029358827919982452,2.0030097523684534,0.3245990181691701,0.7246061533413896,0.20172138286515787,1.4834406858871318,412.90185108639537,2.4848936738413596,0.10013223297167831,0.5853389227603633,1.8630569931896759
0.00011963850674077905,2.0013735661423593,0.8844645173286376,0.43503786893030616,0.28157871842107557,1.2947843011455014,433.62375502578135,2.495081611904495,0.10093988296579456,1.8459879339163936,1.8703966271030272
0.011417203058887737,2.0081067697570822,1.0,0.3,0.03177677004709023,0.5869258132059315,363.1478803870433,2.498221181846174,0.23047796395491904,0.0,1.8708487562379617
0.0201467728025978,2.003991650154113,0.05448480548872931,0.8609458564926953,0.07424365494531598,0.9967649655322671,654.6795989509652,2.4992432140135734,0.11620325181124688,1.9053022843653444,1.8715144030800532
0.013092144276719947,2.0047814181150696,0.658417712138949,0.7028161025685522,0.01,1.1777565148091884,267.3183078470082,2.4910052382633543,0.1,2.0,1.8737183672871132
0.00020988521459591402,2.001500077361264,0.5252799919162819,0.9955991599809102,0.21477273558579757,1.4388152980113893,842.7226011581472,2.4966989076138772,0.10340766680723881,0.7854077579597261,1.8739277553893943
0.039343738652371986,1.9966912613926064,0.6510592713357254,0.44429480587822506,0.027266861708258226,0.14624642411108424,98.29453006367565,2.4863423054846825,0.22898440239156498,0.03078822385736047,1.8741424398695423
0.0001,2.01,1.0,1.0,0.01,1.5,448.65950263938845,2.501111111111111,0.1,2.0,1.8742164023683887
0.0003586986530448737,2.001523269883643,0.853092848570623,0.7684179058021685,0.10520301364828243,1.3070172234652788,416.4154346765483,2.4911301000686015,0.10562278104483339,0.010827472592101374,1.8754578011136493
0.000513953978836325,1.9930962957100513,0.048229482934026194,0.7343346266278359,0.027656106154351164,0.8015575237315568,357.28369767247887,2.499468689782723,0.10297894414034583,1.9475564554806457,1.8772664697720833
0.0004825423023319908,2.0047272659915656,0.86991001330209,0.3162275289706823,0.03494405057564625,0.7807252291085184,142.92759860518652,2.493382711690377,0.10569473452251602,0.02171458306514285,1.877289869189459
0.0450328863096987,2.0044150352500734,0.4694100211449578,1.0,0.01,1.5,432.22702993094987,2.4935753651513872,0.1,0.7441676670896505,1.8829790019750297
0.00013842635864250936,2.0063838262606266,0.8376261271343721,0.4295879044986931,0.02112740489921082,0.40098457064298754,316.8392537940951,2.4836332792411215,0.21460054975735127,0.039295602076270704,1.884023762441129
0.0060612782567858094,1.9905609215877673,0.03430133383704504,0.3321315497728555,0.01237378138256276,0.40458267302475304,79.57836621465076,2.487454946733911,0.13418116046421394,0.13335146263928335,1.8865574942415069
0.07507565107386174,2.001210253364677,0.7585329271601284,0.3165620098438742,0.1008546563551486,0.6486667033030458,846.919764105029,2.4909920828156293,0.11016890263890436,0.07589469792614546,1.8889296575082888
0.1,2.01,0.0,1.0,0.3,1.5,900.0,2.4811111111111113,0.1,2.0,1.8889877153043062
0.0011782133879044033,1.9981413866173872,0.7248756417125983,0.7394465453492192,0.29596852709295796,1.4948770466690668,744.4541795012376,2.5008608248967996,0.12004354362249378,1.9809562210544012,1.8890606583756366
0.07482487818386506,1.993464543179593,0.11971667302349989,0.987735029647062,0.031795005602556,0.9570512194433005,738.5733110008093,2.4847354416208836,0.112277675577141,1.842803642934996,1.8953407141235612
0.003436139313383288,2.00100390053792,0.2592834487461813,0.9840945682243469,0.07407656426239356,1.459157725887739,805.9491295772614,2.4853908642735014,0.11712594592769651,0.1889206022235877,1.897798298105327
0.009969056028063401,2.0060999695590356,0.9980772386540843,0.3095910013290509,0.053461724808134756,1.4882059430630323,111.97133816578616,2.4987089219601835,0.17790085038882208,0.8984037865783308,1.8989041712873052
0.1,1.9970721304840229,0.9790032125485164,1.0,0.15599153957035247,1.1542690160138314,900.0,2.501111111111111,0.1,1.086502547065582,1.9006037039937642
0.00012814432198716584,2.0052368183756712,0.18439611241412396,0.4187919994364766,0.011667618109485292,1.4884815270863283,87.37184077548831,2.4865728828944667,0.1453254978889619,0.32522452763700327,1.9068623966815659
0.00439788396921419,2.009596103037066,0.055444279174539104,0.3291530371344378,0.21631455245783932,0.754590277160393,216.6963840720548,2.4881930930720064,0.1016270322767445,0.13125214642562202,1.908292175882537
0.1,2.01,1.0,0.3,0.10541081989568488,0.5080910325486603,505.19347319982217,2.501111111111111,0.1,1.5101059752943076,1.9194025542972897
0.00011228485162318016,1.9952017401127902,0.9537073864899898,0.9608856960111427,0.030361685245617345,1.143825180336385,273.75422907063444,2.4864512081782495,0.1029829800760079,0.6411818142670905,1.9207970596529167
0.015092072078495564,1.9986436862428052,0.4836819882080741,0.5483521591492283,0.010409729365203802,0.5665283686633534,396.0408182594648,2.500660750482287,0.1292936932822654,1.960193917049723,1.9216785184111846
0.00013429680709726275,2.0046030435190225,0.0945212420921914,0.7740629379851138,0.03794360434451837,1.4438055331920532,149.79353711272898,2.4910489100863065,0.11276848051786867,0.057844863933744786,1.9223705958112263
0.0005802520297398633,2.0048437934214354,0.03222876243138496,0.390577728829035,0.015825405104468206,1.2292870299055818,139.62714914576702,2.4892006458479954,0.21251730741382663,1.1188278689851265,1.9305592108663585
0.0021942225898774884,1.9985199938949674,0.06945907073041692,0.33831112751252645,0.013995414437408319,0.5794745491330101,770.4418362795254,2.4919880875446703,0.1307008379515765,0.5337930348700591,1.931886557950262
0.05812259012906977,2.0056138889512374,0.13043219005518478,0.9815726925410673,0.22274553118575524,1.4843103818672976,305.03766453254633,2.4882667864562937,0.10214956789690394,1.8140970380925614,1.9323496127513073
0.1,1.99,0.024381281650198896,0.3,0.01,0.4041296124160121,449.9857721688985,2.4811111111111113,0.3191864829245636,0.0,1.9327223078551092
0.0140576118573469,2.006055150078747,0.09280080864073793,0.6627067842593224,0.26085587307390523,1.2608056703139985,749.1989730638527,2.486572110595446,0.12962160065078174,1.3410560801378912,1.9343786395725158
0.0024209266258000276,2.0014711402480394,0.4112010332344192,0.32476667800446146,0.07143438287051328,0.4160974219739172,571.935907356081,2.490417395501233,0.10326791998588059,1.7859323534961775,1.9360794713895024
0.0009391006697751412,1.9939325403860515,0.6270219982068331,0.3794825379212142,0.1523839487568898,0.5308360459217486,26.017779443541926,2.499164902330631,0.10208879811840746,0.06560650644814349,1.9368484287363574
0.1,1.99,1.0,1.0,0.3,1.5,900.0,2.4909900767935587,0.1,0.0,1.9373710769818062
0.04292957469044079,1.9963095179002992,0.21249438710536975,0.5407351075215386,0.01,0.17426835626216625,25.445579446923233,2.4811111111111113,0.14847513222228298,0.0,1.9373836819975994
0.0001,1.99,0.0,0.3,0.01,1.5,15.0,2.501111111111111,0.1,2.0,1.941391137199715
0.0015726936784118827,2.002516570601652,0.7362155951537614,0.9997818487883661,0.24333968579230816,1.230192568281241,672.4723093840162,2.494883556878457,0.1013893548023019,1.4470213512466872,1.946166137112665
0.00044381816752318533,2.0020416328228334,0.7612215553288559,0.3218274216749067,0.015112133556345875,0.7958541310052194,252.1028012711675,2.485891591461988,0.21332637967305385,1.9972040161308948,1.9475155159867283
0.0006714532900991934,2.0088186762015825,0.33495701164170283,0.3066899909726285,0.023756130934007604,0.45099228354245213,865.5595205435004,2.486099248060246,0.13893005770260705,1.6174423412131724,1.9485669581396854
0.007361008418614392,2.006147975439326,0.5878037329673005,0.9557147638884584,0.037610101735267014,1.4942004796226174,877.5546045953984,2.483529300843738,0.19700671525166685,1.4274018069088483,1.95060902014129
0.006049011434312902,2.0045961752368195,0.509999370254741,0.9188824069842039,0.053362733967731064,1.4718237764630226,271.69648783377625,2.4987508208864986,0.21431509977492974,1.652949959641683,1.9556451335386602
0.1,2.01,0.23646187578087216,0.3,0.01,1.130216374015872,15.0,2.4971092398807047,0.1,0.0,1.955781217337134
0.05647352370646115,2.0077586485089842,0.2179551696908512,0.48028994111255885,0.26644113520903756,1.3962800141341907,128.5871706102726,2.49035209680609,0.10052809703728463,0.09544684153033203,1.96875164094544
0.0406576951561537,1.9998719901632354,0.28823995008242326,0.9847563545001805,0.02821360659447504,1.4335233937832552,43.128736260913996,2.4967219774637535,0.110519417394393,0.03369799248124728,1.9688240709692457
0.0020894014436047496,2.0096590634845923,0.5211285464465711,0.9789894764845612,0.022466746271042233,1.4822345021411731,21.790227896489704,2.4820399975496654,0.12336650295709886,1.7708480210932347,1.971915723221106
0.000937505127369446,1.9902628752455596,0.7463913067747439,0.8151791541280178,0.010901142240650339,1.2875816108799747,38.01836558554429,2.494285307743897,0.1640259474267226,0.8581903714205923,1.978549982917301
0.07038293180384972,1.9943456945403017,0.7278997282078103,0.6404770571409608,0.014521125852419532,1.4843228580261347,78.08386464344895,2.492106975169789,0.2495912269945793,1.2070970558286465,1.9791635862085453
0.0009448792312323175,1.9992364425704985,0.818809768136254,0.9890127842270742,0.07789413243066967,0.9136972966885476,828.969997216879,2.489993509590725,0.10110008005808,0.6606493952846179,1.9810549754158118
0.048731843634891234,2.0027224848020264,0.79525497314279,1.0,0.19437305048230763,1.0888147480576094,346.71465617624915,2.4812353686238344,0.1,2.0,1.9855778055415856
0.005422986783217735,2.007998114025973,0.5944271502194857,0.6233461732630068,0.03840676491379965,1.0474424657805324,16.2506751331275,2.48308999306072,0.10596559656907109,0.038220865673289646,1.9869967537507947
0.0004557277900306646,2.0054741993160095,0.32515568170160397,0.30190747585109773,0.012459900978000513,1.3265682886871606,496.627080194868,2.4934385278148126,0.28614149145243956,0.780068017366456,1.9895355826462213
0.00019748227700580595,1.9957351562085908,0.5795124036502806,0.6483589350821957,0.277040454175611,1.1342074784969216,777.2792552112106,2.481803834254579,0.10786706092773465,0.16185941576275423,1.991738434556287
0.0746363860205576,1.993749159705647,0.9270211265128739,0.7754787633496874,0.1382522846199945,1.4701666083758638,21.37976719377632,2.486396412966103,0.15910931993040778,1.7396571906991387,1.9933399616922052
0.008578445157858345,1.9921690173349829,0.23342198506238282,0.6664571507118848,0.021256764417293447,0.4690446987698128,859.9458761813675,2.4811312510916452,0.1168306032471115,0.08214958123922346,1.9963004899654229
0.00011290535840512816,1.9953664974257241,0.0,1.0,0.01,1.1944017559353808,15.0,2.498224626873628,0.1,2.0,1.9971261926398616
0.004387337225148807,2.000850036664024,0.1493689624101147,0.6820536282554865,0.016632919968483782,1.4788300200275302,179.4045103720598,2.4989876987053328,0.28321038912678104,1.9398773022834577,2.0015538307245127
0.026764120086579447,1.9993696012985562,0.6089163139097495,0.9662052552501383,0.29596938632436715,1.4393154084070277,407.0177687690623,2.4975891637749212,0.10155890430769185,0.04056385313500233,2.0021306474320295
0.016152138176100145,1.9919301107891838,0.8151996371751488,0.609129218982321,0.03148221442074983,0.44417385154722144,238.19417705580418,2.50058460398374,0.10435400576250622,0.4798750594887716,2.005747798760572
0.018283601711122,1.9934665419760054,0.6003054021471407,0.9631947678702237,0.019472247049022208,1.1539725419558318,815.5799296960602,2.488254099423812,0.1969285748101091,1.9652231834523426,2.01194039811289
0.1,2.01,1.0,0.3,0.3,1.5,15.0,2.4811111111111113,0.1,2.0,2.0143062644049317
0.0001,1.9974309545692697,0.07363710779084547,0.6409189389409642,0.01,0.7883886420090707,900.0,2.4858007029907796,0.1,0.0,2.0143977839198026
0.014659818982807268,2.005223382539005,0.3665007649254101,0.3,0.01,1.5,15.0,2.49864612634416,0.28629900121226626,2.0,2.0205910622125685
0.009591956282799739,1.9959699058950608,0.44613450608610616,0.45548718327476234,0.03127560980535388,0.7569339370134005,100.11245049423361,2.4991785144406884,0.15974523399035845,1.0495987537408913,2.024788877830544
0.0008951318434373495,1.9981819601832809,0.3044074189231309,0.3106515779037842,0.11841781551773814,1.009812383493984,24.70254866723304,2.491625841110334,0.19676228954715635,0.08769716984077848,2.029758297851815
0.0003171989098373068,2.002437703942165,0.22421143599432575,0.9875730243621612,0.22806487280457266,1.4767414125159122,15.393131688092094,2.499856151451467,0.10031888319358404,0.565309987469884,2.0354106993003436
0.028724528003272833,2.01,1.0,1.0,0.0234403727121105,0.871224006016033,508.03246441510356,2.4938814367103994,0.1,0.0,2.0390809589592145
0.00020195517810333517,1.993134141705286,0.09237886991527434,0.3173514135349506,0.2930356099557466,1.4906072399470818,462.8734416242754,2.4823715129560724,0.20566033580533438,1.213431665791197,2.0439733620267373
0.0019108128806834411,1.9983294025501106,0.01922791368770971,0.7637642503828145,0.012574490812548574,1.4868525124977239,673.9648423995592,2.491624296484099,0.2534551527313578,0.6202671487993895,2.044232419412008
0.00014345849520456963,1.9907454069071584,1.0,1.0,0.01,1.1076007513031194,900.0,2.501111111111111,0.1,0.0,2.044266375548739
0.03890555407452055,2.0082319452404502,0.3314033449248625,0.9221398698024426,0.04155608503927612,0.8636004443200977,34.700089284400576,2.4861674935241043,0.10436417906172234,1.23864382578317,2.0539241638621726
0.020416542713980697,1.9949992195873583,0.28795869363473153,0.9995845262092788,0.011522157604590345,0.9612860642741969,233.91481792596593,2.4905656468366546,0.19540181999243778,1.7344453711031877,2.059534320410768
0.061076125186581516,1.994061615842595,0.24741252077781534,0.6441793016261714,0.16821979377238017,0.6896959342957536,443.34974541565106,2.4847217380260154,0.10039113838117583,1.8133219371525495,2.0653607505546225
0.001450765993615112,1.9945519589007226,0.603066905364267,0.8683397766310867,0.011532147893775897,0.48979668332170867,304.1903264412107,2.490922767141458,0.11177103215575965,0.6344345252082547,2.0710649341732132
0.018163209345650598,2.0084105077164773,0.3977480315929419,0.38552661837735547,0.034717210634470745,1.4367533197301656,210.4551050947263,2.4929229532444355,0.3304027084614969,0.0486565101676666,2.085026943622796
0.017564778440912837,2.0042294373123286,0.8601317013623317,0.9207696367859042,0.03179715313715253,1.4775201001507812,21.02935239894685,2.4970019440182485,0.28890807439314026,0.20884589251687574,2.0975396148321535
0.00015566715069950833,1.9922266765640981,0.67342526592455,0.9464050962327584,0.025509062086330057,1.1173677427566824,24.39764862561912,2.484108718849778,0.2169558414315792,0.0517456282531701,2.1030575056894163
0.0001750787142639033,1.9974976829058555,0.7358824805209166,0.7717149302464038,0.034104584528587445,0.7448474518040323,29.96588777929471,2.4994577678059975,0.12603902068450443,1.9845590329149667,2.1138489410267565
0.00046525255408465764,2.008466808897308,0.6018616694394627,1.0,0.01,0.7328393260603955,900.0,2.497487275922699,0.1,0.0,2.134441427241564
0.00012169783946875065,1.9964145738905221,0.6377730514698869,0.3075330851532643,0.012200427766718357,0.14356930373644539,863.255717663865,2.493300418082342,0.12222706272398234,0.2936865044540183,2.1434867478020267
0.1,1.9909109614101579,0.22738063414265416,1.0,0.2629733095558555,0.9710071455742905,900.0,2.4864903987734435,0.1,0.0,2.177662768931969
0.00042605997356802444,1.9962024786995305,0.30836845979847577,0.30344521784284506,0.2583294453982009,1.0444414422184318,39.58478936483925,2.4916040602742453,0.102964699811712,0.6388826880331023,2.183265974227856
0.057148375268096754,2.0078195187787715,0.7806637916254805,0.813703822948697,0.17365633603622557,0.9292789075596777,34.82506169361275,2.4903796235893254,0.10687240431930081,0.44442401945417853,2.194788321676362
0.0014500642801188628,2.0059868495121473,0.5100353436289671,0.4397418863985194,0.2852755031072274,1.4802128834977122,865.9537919434733,2.4975132642219844,0.26881073489924834,1.8431827952552933,2.1985541998728113
0.00012509843267183518,1.9925832513995647,0.08703460591389146,0.7833862791292118,0.01708512531001236,0.11452488371855721,118.53808029814309,2.4825555092271157,0.11931792137856398,0.1530204159898825,2.2026737831212078
0.0023752913197720347,1.9965896136136265,0.5389692107051524,0.3495163825543989,0.28121050212648335,0.8026554121763554,883.3255723744796,2.4851843392149164,0.12048362417865259,1.454189320521521,2.213556924653086
0.1,1.99,0.0,1.0,0.01,0.5861927573020967,15.0,2.489804352655306,0.1,0.0,2.224485617307153
0.00032335359515373534,2.004750538888082,0.7854156806079036,0.34560554335651866,0.020821970102670943,0.12480876938087276,30.938863116306116,2.4956789712239544,0.10393958766486591,0.7174138233650548,2.2288673516106017
0.0015450404804653569,1.9921473060590484,0.5098102781639329,0.3714946627767351,0.09372817148462688,0.4244618503298667,871.3861168563169,2.486677487875315,0.2168112616210568,0.18311288335560663,2.233114072583123
0.010724747543725,1.9929820842795127,0.8687436522118666,0.6450937122924072,0.22416515340631585,0.6202536119297437,336.1556610849003,2.4946422936444868,0.10094828875690401,0.07764696620075974,2.2421091740211336
0.006075498971021747,2.0046474011189983,0.09825453918485463,0.3086234792175153,0.256890581733195,1.0795523568974965,25.97437877186733,2.489789734817275,0.13611227754596603,1.9256848265490316,2.2595186388927186
0.0016252554040665451,1.9948819301729834,0.9898890467516759,0.3106690420015178,0.05289856676989897,0.2342872090515788,311.85800457671854,2.4974242900136723,0.1720045775748213,0.6615814371508059,2.2769140047423853
0.00017818412701725805,2.0083372266905943,0.9104483817931017,0.5092510785468013,0.1794728450139995,0.8922768384498705,558.3354112495093,2.5002418242445215,0.23048948980777845,0.46203084442517806,2.2897634971076144
0.002018187520939814,2.007752406068676,0.15152243576538815,0.4193493877030439,0.24613046413333597,1.5,15.0,2.4832226337611685,0.26629651943932964,0.0,2.303829316264471
0.006014458808993631,2.0034330819484425,0.4117878789690531,0.43828562858934683,0.09399259575828561,0.29896818966493977,708.2333083349745,2.4893618879411714,0.11708565559291953,1.2480599729547068,2.3431193103061476
0.002189845153447468,2.006983805667162,0.026103968435446403,0.3279094921951495,0.25769083055614,0.32814479525869655,743.0937051805201,2.5003600484792914,0.11075284321070872,0.062149882064572136,2.550802234942787
0.0037416021496931738,2.0052904307129693,0.9670003728245956,0.3469285582765555,0.01230901207144066,0.47160858105169723,42.69215019077053,2.4873294966601396,0.2594350906608348,1.7165178354344994,2.5557924106568786
0.0021738422188723144,2.0042919000275408,0.7227907630577445,0.3122315669671135,0.01805340061815934,1.1557868960918878,16.36281995715956,2.4917465952860307,0.4716827838829988,1.8602119487319915,2.559456923939134
0.0026147195495536757,2.004855296601742,0.1919560782374305,0.625018052355946,0.07680521442803953,0.8115465525942047,199.5829558139795,2.4820971960061744,0.359430937931951,0.3445567044597884,2.56097471563678
0.011765591435179079,2.0029549879954667,0.353939088798302,0.8342631369005855,0.11339419983183595,1.1539036944458463,794.9875192261001,2.481344494984729,0.3490545348141183,0.14758402280130925,2.6252303551693696
0.0005497168959250093,1.9939499351442924,0.4640400469900279,0.8332357831297517,0.020201462914450158,0.1028264411512305,31.477571209108678,2.488546627388261,0.4212478930112914,0.02035800722948578,2.6568988527002353
0.01230780705081016,1.9921173836340853,0.9588925678076908,0.35360881252613435,0.023886161217551362,0.927299239313347,887.9492642778445,2.4954725100436397,0.44130472229113127,1.7615886615674645,2.673097285152086
0.004939477566213251,1.9969034910081034,0.8155868732000447,0.9787025981006858,0.014706870204831544,1.488044652430419,68.29032652251007,2.500936435081865,0.5339092203246343,0.2687450257228377,2.678497422099229
0.006805595211344082,2.001900167347157,0.9978666303380103,0.9427952640482822,0.2893967346520194,1.471969246030962,37.86442077131565,2.4988859096179943,0.34127293282435134,1.9513164064888464,2.7078623411878557
0.004191452692639984,1.9989596036284083,0.8921358720018813,0.5643090388057663,0.1661431613411957,1.013218434888959,334.7160028872846,2.492531282334813,0.4189182420298383,0.25262977008977666,2.7394169458577786
0.007796140941848675,2.002882038360488,0.39503429257676337,0.4448143214351937,0.01651977788874799,0.34682034762553127,18.97758394427876,2.4958266548345223,0.5861297810455697,0.12090587436827674,2.7561520651957037
0.01051609839910945,2.000805936369265,0.9240604908483279,0.9808774705952212,0.020316097580333065,1.4241884036751005,17.327972330005387,2.489790983221292,0.5626464409879361,1.7538789650874118,2.761582737592489
0.0001343088637373061,1.995013499663874,0.41962567705333853,0.3029721871833571,0.07040921165284614,1.4976074757833582,62.23496395230225,2.494406223246879,0.591301662225217,0.6730285441120977,2.7947000195477187
0.0051309759762376795,1.9983585307838068,0.3678432406384296,0.8690964792701816,0.09403040079446537,1.104348241760934,557.4590620641163,2.4896493076246955,0.4759364848849239,0.8556252651846445,2.8187814319593665
0.008975765718674776,2.0067524553479763,0.7790388142416503,0.9915946489808882,0.025213250687762718,1.456027441802552,842.8300512184716,2.4986916513847284,0.549529092552098,1.928640427813161,2.867984245575744
0.0008706037847015436,2.0004909631914574,0.44345289377955677,0.46070404961087785,0.16498003359463495,1.3795468344109265,419.6262550684847,2.489725082454805,0.569563894711813,1.5567784726730673,2.893647008339123
0.005443795373982273,1.9901801599392208,0.7090425219928456,0.6294485653636948,0.2317318453697446,0.7543497564058731,253.06593036317784,2.497744962891242,0.3756624705989765,0.1401629920652583,2.9133716036416453
0.0019281784090264293,1.997238088855135,0.15333847791957447,0.9560332270800047,0.2757588632492222,1.1947418474852525,560.4511164202933,2.481831099838639,0.4271618858447521,0.25953921782932105,2.91665703349536
0.022953791023466025,1.9912813465967643,0.3553103624164284,0.9592858641273958,0.12014295316292216,1.1680881028229846,697.8615732692656,2.487138321019309,0.4863695733887886,0.3058596451080576,2.9275129852135184
0.028537276194437827,1.9981454301902275,0.567665293653089,0.33503833993763504,0.03825278991110071,1.4746120736657786,854.8415103342604,2.494206048901305,0.5962990188176103,0.17247430146543266,2.987635589979943
0.057418340746598226,2.0090712396293067,0.1589200186766431,0.30428232018559137,0.045520279427403,0.471878489793802,696.4743283109977,2.5008526059189613,0.5216734199884394,1.9549148050573513,2.988747827549522
0.03544952696988246,1.995738087311423,0.6580595460227613,0.45590452123872094,0.29198004410222517,1.4977193692292967,860.4226822500887,2.4915647499007365,0.5807030376107585,1.5910859723737083,3.030068736967626
0.0980741228990047,2.008651147186773,0.12812444792935676,0.9993283607269015,0.07846580331607306,0.6552130182144367,358.30100592837664,2.494506031847181,0.567769535403016,1.6926218333720346,3.136769293878716
0.007050730685126583,1.996751419761476,0.5236473941945943,0.6193041397947796,0.01806132458348169,0.13629006806529814,15.74641874881694,2.491241526459599,0.5921337773970947,1.9281668077059217,3.138009839857148
0.0007708296868536883,1.999170164504133,0.6458577184230689,0.304000427710546,0.24670112197043742,0.8977756460778884,880.7044666059363,2.4813375864007754,0.58519392649011,0.21417979202287413,3.1656686845791326
0.0022560954792094634,1.9973614062934604,0.321112265152878,0.9612978290718825,0.011916543546328297,0.5844964789743667,19.73886998818608,2.483927131870894,0.5735535289078294,0.08028686820118215,3.239382423914771
0.09244572416492021,2.0090664639195945,0.954385591953265,0.9080005692079705,0.2630770805305515,0.32831328894332995,89.92337547758319,2.4924692628866274,0.11356651367191725,0.1296355976779167,3.280569329433533
0.014384452961120774,1.9974465980367173,0.040410567079583355,0.9453656660382035,0.2816452537362917,1.095201430975092,29.13372575850224,2.484546543536739,0.5973858789275205,0.6179821115658172,3.289197717769459
0.00010100608670651508,1.9916942988685962,0.0897132981445793,0.39156588782305074,0.2984824923866252,0.563998748434646,270.65133916901607,2.4849973121040465,0.590901273271811,1.938800568966745,3.290479777103701
0.00398423982141487,2.0089987627706525,0.49305959354474604,0.6784203561765508,0.23199068028785264,0.16348402000451456,138.8700154846673,2.496959182827031,0.11490067909119664,1.7662509516388467,3.304571011692883
0.008393571667733156,2.0040109682199505,0.15337258346066043,0.3852906075568946,0.2746511168499297,0.11570310114675038,84.15831612110837,2.4857935202527313,0.5876994815873043,0.0612183848652519,3.4894451484973725
0.0018539605671054411,1.997189788271906,0.7723660300035727,0.4506918276028262,0.04739879632517048,0.1027113199536186,882.6539781251939,2.4820416654394077,0.47566066478272173,0.9885833672349782,3.779570845135555
0.0003409271871085633,2.003478658033803,0.45663855278069065,0.9828356542884948,0.028215401548786254,0.10785031810631403,885.314635806855,2.4886990812255756,0.11183901551610251,1.9640409197375994,6.737553024502967
