alpha,beta,kappa,Q_v,Q_CdA,Q_bias,R_crank,x0_CdA,x0_bias,rmse_velocity
1.7214035871669717e-06,2.001,5.4352098866118814e-05,0.02913613624732916,0.0017779701711476796,0.7272406632265283,143.92853456176994,0.1589617328218554,0.35682847591337685,2.9752467962591544
5.259294442325142e-05,1.999787866589904,9.265467504914634e-05,0.00027722097158825457,0.07312135112500726,1.0336304433353796,67.81530487887335,0.10860822331015367,1.7566005740396822,2.9757907050034214
4.0175725608348594e-05,1.9995684146255508,1.3250954146832675e-05,0.008167008913634468,0.0996970635413873,1.817259642472024,205.03516979077472,0.0006411380550905289,1.9771940136743087,2.982784605604936
2.814226796697804e-05,2.000759684436091,9.941476156414083e-05,0.04943358304636856,0.09506783130248041,1.6141852877006617,260.95129401443035,0.035794834297444615,0.020538546869077526,2.98596623865372
3.831897663008389e-05,1.9999355625479731,3.226583841818555e-05,0.029629636558589134,0.09987131568324378,1.8763997654180822,27.582164589525956,0.001604947000874635,1.970877518539066,2.997743966703012
1.1452467341570013e-05,1.9993833431192956,9.944539692104765e-05,0.04494089221383702,0.09826632573706422,1.4855739228901674,149.15045372455842,0.28978155395915495,0.12684349431098443,3.010650165501628
0.000266309436215591,2.0006658565072417,1.918912368818538e-06,0.00039366411040538406,0.09800869960597974,1.6135614859530487,200.25421203776548,0.002232725157955318,1.4193676595761069,3.019989906656185
4.067987157900896e-06,2.0004339286318626,2.889966678324669e-05,0.047992831078198225,0.013193964742074828,0.5,80.36744785215505,0.08347274934503426,0.3847604900589642,3.0218377042981586
0.00017958078478803316,2.0006582359027094,9.939803439137739e-05,0.0005319875020108779,0.05022601397513687,0.9873789043599603,243.0996185047685,0.2989327107594102,0.003438917605981696,3.0269040444700814
0.0009387630463256852,1.9992389695966588,1.4856478348934901e-05,0.042614051686432626,0.051443061772740106,0.8259048896601803,298.01355686616927,0.0945892443518582,0.517466342859655,3.04816602528191
0.0008555983363754275,2.000632616664755,1.1323335308623397e-06,0.003122489482493169,0.05983450400423567,1.1914911885039356,139.53353704650627,0.27926877005894496,1.6703198190769346,3.0574421632957463
0.0002676244932195262,1.9997073507573688,4.6784249347153444e-05,0.013708662969523009,0.08002183839586832,1.7212076196308614,284.6866744612978,0.2468653921429452,1.0302782417278744,3.0585511534896197
9.893018454740693e-05,1.9999723064832577,9.74494257091377e-05,0.004587539979722778,0.0997002194705541,1.857851687563261,165.7411799953531,0.11743037646622362,0.03758101343669252,3.0621609444041473
5.355702226608874e-05,2.0006539431360433,9.750604610923867e-05,0.0009522080299440519,0.09210753090595808,1.4918451648548565,243.36800334017812,0.2918299630864719,0.04631676864359258,3.0707395460410214
1.2302055276228104e-05,2.0000064138380815,7.674882598003284e-05,0.045723778536508185,0.08281043266308546,1.117619658458731,191.09858562803757,0.1025734799640839,0.7633858816811223,3.088642316997729
0.0007602233354654271,1.9998520450521122,3.228742134319565e-05,0.03809649983259998,0.09333022787669445,1.5668258641811639,157.64207529783346,0.26534147930936813,1.1072676816544647,3.10403672694555
0.000555234944085222,2.000643477741498,1.4578062051340317e-05,0.0007172880473052314,0.09899685811270115,1.353419007798686,66.56816532655961,0.0015714356528127918,0.0862969379391836,3.109804982195589
0.0002308852173697118,2.0009519916619722,4.266608364938386e-06,0.0028827775463058157,0.09890962260826225,1.8235919176272044,215.58251842272784,0.28370002420862267,0.2413634283800941,3.113791973063631
0.0008032888144422397,2.000149907069414,4.7684340826359864e-05,0.021056918333760607,0.06029901784703122,0.6598588028178949,113.73922359307993,0.06474192049754854,1.6144222854388446,3.1192962190084845
0.0002481199898106954,2.00010907894766,8.951457434439324e-05,0.046456995017728014,0.09778570569663467,1.876578080748493,16.803316017565862,0.2198467469742071,1.7927477535115508,3.148284485985059
3.4001211696276263e-06,2.000499069797677,9.997975193731458e-05,0.047660165605786786,0.051296822327421325,0.6747896795866717,77.93389165805785,0.05353379581635108,0.14845235652996427,3.188393334650497
0.000335714901519269,1.9996599826933803,9.51458275165163e-05,0.04950257431122779,0.09718541767551955,0.9973494553680488,126.6710255258845,0.0015154058595025722,1.8419681004518718,3.1946734229434064
0.0005304427035925411,1.9993914062387235,9.403805646092165e-05,0.04986340090579042,0.09888063931458954,1.1857140066458771,61.32943701440685,0.04799631221071044,1.097989121761598,3.2186525899197513
2.8437491957869074e-06,2.0002416898500095,6.784044121277457e-05,0.004378366517991828,0.08218493760140733,1.9633911375527942,12.883663382549905,0.2606353884277258,1.4598830087933172,3.2281386956855824
0.00021583310191075055,1.9990582206494738,9.863174528971423e-05,0.04971382917503053,0.06668927108864112,0.7017709506969466,162.76559518040722,0.27961251412930876,1.6762217491333342,3.2403472213451012
4.602507023102637e-06,2.0004932628161782,4.315377702351241e-05,0.044415187460874035,0.09417813716893982,1.2545183800189759,212.1024018715028,0.21196260176217527,0.9620435114089467,3.254010706262801
2.6616598667584335e-06,2.0008240940903943,4.806220402334163e-05,0.020800638481029116,0.012233803086003088,0.7855874039352442,68.26253891929092,0.028075054555176688,1.8967753832142278,3.2554323457215575
1.7259574834849966e-06,1.999096913316132,9.79984938053058e-05,0.003015935761675515,0.02854139934300934,0.7189849578894141,67.30702784677186,0.0023883239516606872,1.9249474180545605,3.3027882951370273
0.0007522901040858252,2.00007244350589,7.785241996450864e-05,0.005043542467604041,0.098089898417975,0.650587245675538,152.1510635441784,0.289793558568377,1.739575142833374,3.3482299224164085
0.00011172673596404349,1.9996745698255516,9.796706674102181e-05,0.048552119423211554,0.09845708203181243,0.9876963923829792,266.15034307665474,0.28443580919545497,0.26196095279040993,3.3692623495766645
4.059858818703164e-06,2.0003402106563875,9.492550804382137e-05,0.0001414962036323131,0.09974047320413187,1.3481135056015867,267.94460543712495,0.028671125602777032,1.717594478139417,3.494880250673213
1.2562737657263588e-05,2.0007766176914994,3.6367491476485275e-05,0.009415280805452337,0.1,0.5252385464919639,129.9941854661264,0.184195485071913,0.23037928764744975,3.5423167875940686
4.090551399243844e-05,2.0008702921381984,9.611561498426132e-05,0.048046766412323715,0.09370526238570882,0.5365225285216988,102.73748789253513,0.005632983190446351,0.045943659430934376,3.555545958980247
1.256045541984053e-06,2.00039756104705,8.319909301998898e-05,0.0017739828222056503,0.01144271005792635,1.9862422294201894,264.60025375641914,0.29651437752314314,0.08076962605695505,3.589227659149596
9.509174415845678e-06,1.999382297694885,1.734713684141576e-06,0.048387948838647235,0.0994199429215018,0.5077447518058649,187.03692134410406,0.007219689660379638,0.5466045195192258,3.606543948368064
1.7617920181768112e-06,1.9999867031374434,9.725092087222836e-05,0.003677531451811978,0.0022947624362796024,0.7990503903261114,270.56115773418566,0.2841928904041741,1.8267393375646113,3.684243878764537
2.0574784148901813e-06,2.0006515598264722,7.191395752382505e-05,0.0182902673788207,0.001,1.3380608622959689,266.03931577729844,0.0,1.9769804833145352,3.9473521794516016
2.4778178185232146e-06,1.9991315903458458,7.906060828335571e-05,0.049236176333921224,0.0013950753495798965,1.6989016740763532,296.51939080112766,0.29054103770021095,1.9712254062594092,4.020062223866812
1.0848117180164803e-05,2.0002334649461515,5.1510690357871826e-06,0.04728972214360732,0.09834563074362812,1.8407385261832476,27.14715145646854,0.2984129788310385,1.8688065020308369,4.138387997199288
1.0267932368800824e-06,2.0002810386281924,7.15230630154462e-05,0.005579062586162901,0.0036239382122906735,1.8386756676043274,105.43708583955264,0.0,1.6107092150449394,4.318270273372696
1.3343915851090364e-06,2.0009773521893233,3.456171377078244e-06,0.0013070412964465265,0.06566898603227357,1.7817052080588531,184.38978948814832,0.017617567234655587,0.06141347110968344,4.5684580252721
1.411728768656344e-06,1.999510985553731,6.973935031317683e-05,0.010338355643868705,0.041991733003832,1.9691382803375275,91.62316176529072,0.0038988740347838066,1.3934775995312507,4.573517721576013
1.0693911116442337e-06,1.999845996539819,2.8973337570228554e-05,0.021566038738290584,0.0038841725186937745,1.7697803115834638,141.3343084256031,0.11401848539418809,1.7996604137529704,4.662076595907337
1.2475360102435066e-06,2.0003906666221023,7.381884564182298e-05,0.025542009728633137,0.001,1.5374510505056436,253.1771044755559,9.158984712149512e-05,0.5176186316250277,4.682373939531879
1.082153157579152e-06,2.0003427082859204,4.223483247400951e-06,0.049171758572038815,0.00229542912575429,1.298263630721118,142.41540376038765,0.2193395229258941,1.4590957421284,4.8078211231018875
6.018134441726556e-06,1.9998721243055706,1.9973991614978597e-06,0.006694953914676595,0.09849738289513092,0.9798710171571023,178.6243097272466,0.2938838325129708,1.7886497190326414,4.909766935847788
