Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T11:24:06,437,10.66,183,25.31
2025-05-11T11:24:07,437,10.66,183,25.31
2025-05-11T11:24:08,430,9.28,182,25.06
2025-05-11T11:24:09,438,10.87,184,25.56
2025-05-11T11:24:10,437,10.66,185,25.81
2025-05-11T11:24:11,438,10.87,185,25.81
2025-05-11T11:24:12,439,11.08,184,25.56
2025-05-11T11:24:13,435,10.25,185,25.81
2025-05-11T11:24:14,436,10.46,186,26.06
2025-05-11T11:24:15,426,8.55,188,26.56
2025-05-11T11:24:16,431,9.47,189,26.81
2025-05-11T11:24:17,445,12.41,189,26.81
2025-05-11T11:24:18,444,12.19,189,26.81
2025-05-11T11:24:19,435,10.25,189,26.81
2025-05-11T11:24:20,441,11.51,191,27.31
2025-05-11T11:24:21,446,12.65,191,27.31
2025-05-11T11:24:22,448,13.12,190,27.06
2025-05-11T11:24:23,461,16.51,191,27.31
2025-05-11T11:24:24,454,14.62,192,27.56
2025-05-11T11:24:25,456,15.14,191,27.31
2025-05-11T11:24:26,462,16.80,194,28.06
2025-05-11T11:24:27,438,10.87,194,28.06
2025-05-11T11:24:28,443,11.96,196,28.57
2025-05-11T11:24:29,450,13.61,196,28.57
2025-05-11T11:24:30,450,13.61,196,28.57
2025-05-11T11:24:31,446,12.65,196,28.57
2025-05-11T11:24:32,458,15.68,194,28.06
2025-05-11T11:24:33,451,13.86,193,27.81
2025-05-11T11:24:34,460,16.23,190,27.06
2025-05-11T11:24:35,461,16.51,188,26.56
2025-05-11T11:24:36,471,19.51,187,26.31
2025-05-11T11:24:37,461,16.51,189,26.81
2025-05-11T11:24:38,455,14.88,192,27.56
2025-05-11T11:24:39,459,15.96,193,27.81
2025-05-11T11:24:40,450,13.61,193,27.81
2025-05-11T11:24:42,464,17.38,192,27.56
2025-05-11T11:24:43,452,14.11,190,27.06
2025-05-11T11:24:44,458,15.68,189,26.81
2025-05-11T11:24:45,455,14.88,189,26.81
2025-05-11T11:24:46,455,14.88,190,27.06
2025-05-11T11:24:47,461,16.51,191,27.31
2025-05-11T11:24:48,456,15.14,190,27.06
2025-05-11T11:24:49,454,14.62,190,27.06
2025-05-11T11:24:50,457,15.41,190,27.06
2025-05-11T11:24:51,451,13.86,191,27.31
2025-05-11T11:24:52,468,18.57,192,27.56
2025-05-11T11:24:53,475,20.81,189,26.81
2025-05-11T11:24:54,463,17.09,186,26.06
2025-05-11T11:24:55,463,17.09,184,25.56
2025-05-11T11:24:56,453,14.36,185,25.81
2025-05-11T11:24:57,449,13.36,186,26.06
2025-05-11T11:24:58,463,17.09,186,26.06
2025-05-11T11:24:59,461,16.51,187,26.31
2025-05-11T11:25:00,452,14.11,189,26.81
2025-05-11T11:25:01,458,15.68,189,26.81
2025-05-11T11:25:02,464,17.38,189,26.81
2025-05-11T11:25:03,467,18.27,188,26.56
2025-05-11T11:25:04,460,16.23,187,26.31
2025-05-11T11:25:05,457,15.41,191,27.31
2025-05-11T11:25:06,450,13.61,191,27.31
2025-05-11T11:25:07,451,13.86,192,27.56
2025-05-11T11:25:08,439,11.08,193,27.81
2025-05-11T11:25:09,448,13.12,194,28.06
2025-05-11T11:25:10,447,12.88,193,27.81
2025-05-11T11:25:11,456,15.14,194,28.06
2025-05-11T11:25:12,463,17.09,194,28.06
2025-05-11T11:25:13,463,17.09,194,28.06
2025-05-11T11:25:14,467,18.27,195,28.32
2025-05-11T11:25:15,462,16.80,195,28.32
2025-05-11T11:25:16,463,17.09,193,27.81
2025-05-11T11:25:17,464,17.38,192,27.56
2025-05-11T11:25:18,464,17.38,191,27.31
2025-05-11T11:25:19,465,17.67,190,27.06
2025-05-11T11:25:20,464,17.38,191,27.31
2025-05-11T11:25:21,470,19.20,193,27.81
2025-05-11T11:25:22,458,15.68,192,27.56
2025-05-11T11:25:23,456,15.14,192,27.56
2025-05-11T11:25:25,468,18.57,191,27.31
2025-05-11T11:25:26,477,21.48,192,27.56
2025-05-11T11:25:27,472,19.83,191,27.31
2025-05-11T11:25:28,460,16.23,191,27.31
2025-05-11T11:25:29,470,19.20,191,27.31
2025-05-11T11:25:30,459,15.96,191,27.31
2025-05-11T11:25:31,455,14.88,192,27.56
2025-05-11T11:25:32,468,18.57,192,27.56
2025-05-11T11:25:33,468,18.57,193,27.81
2025-05-11T11:25:34,463,17.09,193,27.81
2025-05-11T11:25:35,461,16.51,192,27.56
2025-05-11T11:25:36,463,17.09,192,27.56
2025-05-11T11:25:37,456,15.14,193,27.81
2025-05-11T11:25:38,457,15.41,192,27.56
2025-05-11T11:25:39,452,14.11,193,27.81
2025-05-11T11:25:40,461,16.51,194,28.06
2025-05-11T11:25:41,455,14.88,195,28.32
2025-05-11T11:25:42,455,14.88,195,28.32
2025-05-11T11:25:43,460,16.23,195,28.32
2025-05-11T11:25:44,461,16.51,194,28.06
2025-05-11T11:25:45,461,16.51,194,28.06
2025-05-11T11:25:46,479,22.17,195,28.32
2025-05-11T11:25:47,465,17.67,193,27.81
2025-05-11T11:25:48,460,16.23,193,27.81
2025-05-11T11:25:49,468,18.57,195,28.32
2025-05-11T11:25:50,477,21.48,196,28.57
2025-05-11T11:25:51,480,22.52,198,29.07
2025-05-11T11:25:52,475,20.81,198,29.07
2025-05-11T11:25:53,467,18.27,199,29.32
2025-05-11T11:25:54,479,22.17,198,29.07
2025-05-11T11:25:55,468,18.57,198,29.07
2025-05-11T11:25:56,457,15.41,198,29.07
2025-05-11T11:25:57,450,13.61,198,29.07
2025-05-11T11:25:58,461,16.51,198,29.07
2025-05-11T11:25:59,442,11.74,195,28.32
2025-05-11T11:26:00,456,15.14,196,28.57
2025-05-11T11:26:01,447,12.88,195,28.32
2025-05-11T11:26:02,459,15.96,196,28.57
2025-05-11T11:26:03,468,18.57,196,28.57
2025-05-11T11:26:04,465,17.67,195,28.32
2025-05-11T11:26:05,460,16.23,193,27.81
2025-05-11T11:26:06,471,19.51,193,27.81
2025-05-11T11:26:07,480,22.52,193,27.81
2025-05-11T11:26:09,465,17.67,194,28.06
2025-05-11T11:26:10,465,17.67,194,28.06
2025-05-11T11:26:11,462,16.80,194,28.06
2025-05-11T11:26:12,471,19.51,195,28.32
2025-05-11T11:26:13,470,19.20,195,28.32
2025-05-11T11:26:14,470,19.20,195,28.32
2025-05-11T11:26:15,476,21.14,195,28.32
2025-05-11T11:26:16,480,22.52,195,28.32
2025-05-11T11:26:17,469,18.88,195,28.32
2025-05-11T11:26:18,471,19.51,195,28.32
2025-05-11T11:26:19,468,18.57,196,28.57
2025-05-11T11:26:20,469,18.88,195,28.32
2025-05-11T11:26:21,471,19.51,195,28.32
2025-05-11T11:26:22,468,18.57,197,28.82
2025-05-11T11:26:23,474,20.48,197,28.82
2025-05-11T11:26:24,469,18.88,196,28.57
2025-05-11T11:26:25,465,17.67,196,28.57
2025-05-11T11:26:26,456,15.14,197,28.82
2025-05-11T11:26:27,468,18.57,197,28.82
2025-05-11T11:26:28,477,21.48,197,28.82
2025-05-11T11:26:29,458,15.68,196,28.57
2025-05-11T11:26:30,460,16.23,195,28.32
2025-05-11T11:26:31,475,20.81,196,28.57
2025-05-11T11:26:32,451,13.86,194,28.06
2025-05-11T11:26:33,460,16.23,194,28.06
2025-05-11T11:26:34,435,10.25,193,27.81
2025-05-11T11:26:35,436,10.46,194,28.06
2025-05-11T11:26:36,409,5.88,194,28.06
2025-05-11T11:26:37,407,5.61,195,28.32
2025-05-11T11:26:38,413,6.45,196,28.57
2025-05-11T11:26:39,390,3.67,197,28.82
2025-05-11T11:26:40,430,9.28,197,28.82
