Time,WindAD,WindMPH,TempAD,TempC
2025-05-11T11:44:38,473,20.15,206,31.07
2025-05-11T11:44:40,461,16.51,206,31.07
2025-05-11T11:44:41,481,22.87,208,31.57
2025-05-11T11:44:42,458,15.68,207,31.32
2025-05-11T11:44:43,473,20.15,208,31.57
2025-05-11T11:44:44,481,22.87,207,31.32
2025-05-11T11:44:45,481,22.87,208,31.57
2025-05-11T11:44:46,481,22.87,206,31.07
2025-05-11T11:44:47,466,17.97,205,30.82
2025-05-11T11:44:48,467,18.27,205,30.82
2025-05-11T11:44:49,481,22.87,208,31.57
2025-05-11T11:44:50,470,19.20,206,31.07
2025-05-11T11:44:51,472,19.83,207,31.32
2025-05-11T11:44:52,460,16.23,206,31.07
2025-05-11T11:44:53,462,16.80,206,31.07
2025-05-11T11:44:54,471,19.51,209,31.82
2025-05-11T11:44:55,464,17.38,211,32.32
2025-05-11T11:44:56,482,23.23,212,32.57
2025-05-11T11:44:57,481,22.87,211,32.32
2025-05-11T11:44:58,481,22.87,208,31.57
2025-05-11T11:44:59,481,22.87,208,31.57
2025-05-11T11:45:00,481,22.87,207,31.32
2025-05-11T11:45:01,481,22.87,206,31.07
2025-05-11T11:45:02,479,22.17,206,31.07
2025-05-11T11:45:03,480,22.52,207,31.32
2025-05-11T11:45:04,467,18.27,207,31.32
2025-05-11T11:45:05,480,22.52,209,31.82
2025-05-11T11:45:06,481,22.87,207,31.32
2025-05-11T11:45:07,481,22.87,205,30.82
2025-05-11T11:45:08,481,22.87,205,30.82
2025-05-11T11:45:09,481,22.87,205,30.82
2025-05-11T11:45:10,481,22.87,204,30.57
2025-05-11T11:45:11,481,22.87,204,30.57
2025-05-11T11:45:12,481,22.87,204,30.57
2025-05-11T11:45:13,481,22.87,205,30.82
2025-05-11T11:45:14,481,22.87,207,31.32
2025-05-11T11:45:15,481,22.87,206,31.07
2025-05-11T11:45:16,481,22.87,205,30.82
2025-05-11T11:45:17,480,22.52,206,31.07
2025-05-11T11:45:18,481,22.87,205,30.82
2025-05-11T11:45:19,481,22.87,207,31.32
2025-05-11T11:45:20,476,21.14,208,31.57
2025-05-11T11:45:21,477,21.48,208,31.57
2025-05-11T11:45:23,472,19.83,208,31.57
2025-05-11T11:45:24,481,22.87,209,31.82
2025-05-11T11:45:25,481,22.87,208,31.57
2025-05-11T11:45:26,481,22.87,207,31.32
2025-05-11T11:45:27,455,14.88,205,30.82
2025-05-11T11:45:28,461,16.51,206,31.07
2025-05-11T11:45:29,461,16.51,207,31.32
2025-05-11T11:45:30,458,15.68,207,31.32
